Vivino Link,Name (on menu),Restaurant,Glass Price,Bottle Price,Winery,Year,Wine Style,Region,Grape Varieties,ABV,Dry/Sweet,Tannin,Soft/Acidic,Flavor Profile,Pairings,Rating,Category,Light/Bold,Profile Specifics,Fizziness,Country,Wine ID,Region Class
https://www.vivino.com/US/en/rodney-strong-rose-of-pinot-noir-russian-river-valley/w/4518426?srsltid=AfmBOoqNLCSjnRkAKhMYvM2gCKLGIJwF2Q0RsGeQ5G5QtbTCMfDrPS2W,Rodney Strong - Rosé,Canteen Bar & Grill,12,17.49,Rodney Strong,,Californian Rosé,Russian River Valley,Pinot Noir,14,2.23,0.00,3.48,"['red_fruit', 'tree_fruit', 'citrus_fruit']","['Shellfish', 'Spicy food', 'Appetizers and snacks', 'Fruity desserts', 'Aperitif']",4,Rosé wine,2.96,"['strawberry', 'raspberry', 'watermelon', 'peach', 'citrus']",0,United States,4518426,US Non-Texas
https://www.vivino.com/US/en/sauvignon-john-rose/w/9935533?srsltid=AfmBOoryjm9bhBmAeyWBMEfspxfC3LW4Ctj913IrIX4kUjxs2AmgcSHC,Sauvignon John - Rosé,Canteen Bar & Grill,16,25,Sauvignon John,,Californian Rosé,California,"['Zinfandel', 'Pinot Grigio']",12.8,2.00,0.00,3.05,"['red_fruit', 'citrus_fruit', 'tropical_fruit']","['Shellfish', 'Spicy food', 'Appetizers and snacks', 'Fruity desserts', 'Aperitif']",4,Rosé wine,3.00,"['raspberry', 'watermelon', 'strawberry', 'melon', 'red cherry']",0,United States,9935533,US Non-Texas
https://www.vivino.com/US/en/la-marca-prosecco/w/1126336?srsltid=AfmBOoofKlxHoZ-ZOB1V21oo0ZO658qxwqbSkkoGhtFeWBox_XodNl4d,La Marca - Sparkling Wine,Canteen Bar & Grill,9,20.99,La Marca,,Italian Prosecco,Prosecco,Glera,11,0.00,0.00,3.95,"['tree_fruit', 'citrus_fruit', 'earth']","['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",4,Sparkling wine,2.05,"['apple', 'green apple', 'pear', 'peach', 'citrus']",3.9300768,Italy,1126336,Old World
https://www.vivino.com/US/en/susana-balbo-signature-rose/w/5017165?srsltid=AfmBOor5oPbNP7UzVa9clGuzKgnpBMesinEec5t6GA2PHFp2LWIhTgnL,Susana Balbo Signature Rosé,Casa Do Brazil,13,18.99,Susana Balbo,,Argentinian Rosé,Uco Valley,['Malbec'],13,1.73,0.00,3.52,"['red_fruit', 'citrus_fruit', 'tree_fruit']","['Pork', 'Shellfish', 'Vegetarian', 'Poultry', 'Mild and soft cheese', 'Aperitif']",4.1,Rosé wine,2.78,"['strawberry', 'grapefruit', 'citrus', 'peach', 'minerals']",0,Argentina,5017165,New World
https://www.vivino.com/US/en/val-d-oca-prosecco-extra-dry/w/1950235?srsltid=AfmBOoqPO8dTIffhXDSbDUL0sE5sZtsdVUbeGoKoV8LEu2N92OLQxaGT,Val d'Oca Prosecco Extra Dry,Casa Do Brazil,12,22.3,Val d'Oca,,Italian Prosecco,Prosecco,Glera,11,0.00,0.00,2.99,"['tree_fruit', 'citrus_fruit', 'microbio']","['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",4,Sparkling wine,1.71,"['apple', 'green apple', 'pear', 'peach', 'citrus']",3.6234548,Italy,1950235,Old World
https://www.vivino.com/US/en/laurent-perrier-la-cuvee-brut-champagne/w/5552281?srsltid=AfmBOop-LwesRaVwLjWCloHpwwSXljQJlomft1DH5mY2eGNQRjzBG68F,Laurent Perrier La Cuvée Brut,Casa Do Brazil,20,70.49,Laurent-Perrier,,French Champagne,Champagne,Chardonnay,12,0.00,0.00,4.25,"['citrus_fruit', 'tree_fruit', 'non_oak']","['Pork', 'Shellfish', 'Rich fish (salmon, tuna etc)', 'Mild and soft cheese']",4.5,Sparkling wine,3.63,"['citrus', 'lemon', 'apple', 'green apple', 'brioche']",4.2160754,France,5552281,Old World
https://www.vivino.com/US/en/terlato-family-vineyards-pinot-grigio/w/1771912?srsltid=AfmBOoqpj7-q-Z4uQGxrUzrYrhKE0Kzk_kDyX_2VwtDXOCZyAL5wlWS_,Terlato Family Vineyards,Casa Do Brazil,11,21.94,Terlato,,Northern Italy Pinot Grigio,Colli Orientali del Friuli,Pinot Grigio,14.2,1.76,0.00,3.01,"['tree_fruit', 'citrus_fruit', 'earth']","['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",4,White wine,2.98,"['pear', 'peach', 'citrus', 'lemon', 'minerals']",0,Italy,1771912,Old World
https://www.vivino.com/US/en/la-cana-albarino/w/1163144?srsltid=AfmBOoodWbXVHRB7wX9w7XKaR59mnOY4IBSsK7s3NLwHp6g7It8rMCfe,La Caña,Casa Do Brazil,12,21.2,La Caña,,Spanish Albariño,Rías Baixas,Albariño,13,1.47,0.00,3.67,"['tree_fruit', 'citrus_fruit', 'earth']","['Shellfish', 'Vegetarian', 'Pasta', 'Appetizers and snacks', 'Lean fish']",4,White wine,1.40,"['pear', 'peach', 'citrus', 'lemon', 'minerals']",0,Spain,1163144,Old World
https://www.vivino.com/US/en/ruffino-moscato-d-asti/w/1259070?srsltid=AfmBOooiV50ciMVWbewLWU_FAxd7JrM-TqA3LUzCQzXcTWu9RilPiwkD,Ruffino Moscato d'Asti,Casa Do Brazil,11,16.61,Ruffino,,Italian Moscato d'Asti,Moscato d'Asti,Moscato Bianco,6,0.00,0.00,2.64,"['tree_fruit', 'earth', 'tropical_fruit']","['Fruity desserts', 'Aperitif', 'Sweet desserts']",4,Sparkling wine,2.50,"['peach', 'pear', 'apple', 'honey', 'pineapple']",1.0219904,Italy,1259070,Old World
https://www.vivino.com/US/en/august-kesseler-r-riesling-kabinett/w/1734826?srsltid=AfmBOooHrKCRcqhOYmvjEINuwJUG75k5k_CGlTz51fldmUAh1SOhLap4,August Kesseler 'R' Kabinett,Casa Do Brazil,11,18.41,August Kesseler,,German Riesling,Rheingau,Riesling,11,2.41,0.00,4.58,"['tree_fruit', 'citrus_fruit', 'earth']","['Pork', 'Shellfish', 'Poultry', 'Spicy food', 'Cured Meat']",4,White wine,2.89,"['green apple', 'pear', 'peach', 'apple', 'lime']",0,Germany,1734826,Old World
https://www.vivino.com/US/en/dog-point-sauvignon-blanc/w/79385?srsltid=AfmBOoogQc1QdJTmH_SsJhDURYCLPBjJksrcqh50N1B7Z-vyIvnXRWas,Dog Point Sauvignon Blanc,Casa Do Brazil,12,29.92,Dog Point,,New Zealand Sauvignon Blanc,Marlborough,Sauvignon Blanc,13.5,1.35,0.00,4.43,"['citrus_fruit', 'vegetal', 'tropical_fruit']","['Shellfish', 'Vegetarian', ""Goat's Milk Cheese""]",4,White wine,2.66,"['citrus', 'grapefruit', 'grass', 'gooseberry', 'tropical']",0,New Zealand,79385,New World
https://www.vivino.com/US/en/catena-chardonnay/w/1876?srsltid=AfmBOopwECFZuFyRMhj_YR4Ga7eNUDHia_W7MAwOGgWiaKmrnH_8_lB0,Catena Zapata 'Catena',Casa Do Brazil,12,19.99,Catena,,Argentinian Chardonnay,Mendoza,Chardonnay,13.5,1.94,0.00,2.83,"['oak', 'tree_fruit', 'microbio']","['Pork', 'Vegetarian', 'Poultry', 'Rich fish (salmon, tuna etc)']",4,White wine,3.48,"['oak', 'butter', 'vanilla', 'peach', 'citrus']",0,Argentina,1876,New World
https://www.vivino.com/US/en/far-niente-chardonnay/w/5115?srsltid=AfmBOor1jKLR5qj8pI4l8QIzW1U0lcOm4ezCcLCdG4TBqj3xgOoUnD75,Far Niente Chardonnay,Casa Do Brazil,18,78.14,Far Niente,,Napa Valley Chardonnay,Napa Valley,Chardonnay,14.3,2.28,0.00,2.86,"['oak', 'tree_fruit', 'microbio']","['Pork', 'Vegetarian', 'Poultry', 'Rich fish (salmon, tuna etc)']",4.5,White wine,4.71,"['oak', 'butter', 'vanilla', 'pear', 'citrus']",0,United States,5115,US Non-Texas
https://www.vivino.com/US/en/calera-pinot-noir/w/8258?srsltid=AfmBOoqSRXU0xUNTciwMXaxGYYww6A964QZ6gNDZX5dktT0tDBnR959N,Calera Pinot Noir,Casa Do Brazil,12,34.82,Calera,,Californian Pinot Noir,Central Coast,Pinot Noir,14.9,1.64,2.12,3.40,"['red_fruit', 'oak', 'earth']","['Beef', 'Veal', 'Poultry', 'Game (deer, venison)']",4,Red wine,3.01,"['cherry', 'strawberry', 'raspberry', 'oak', 'vanilla']",0,United States,8258,US Non-Texas
https://www.vivino.com/US/en/patz-hall-sonoma-coast-pinot-noir/w/5312?srsltid=AfmBOoq71nARdYGDSOorwrv61oLRlYn5UKrH6oZp9nztof3AzzI-oEBE,Patz & Hall Pinot Noir,Casa Do Brazil,16,53.37,Patz & Hall,,Californian Sonoma Coast Pinot Noir Red,Sonoma Coast,Pinot Noir,14.5,1.75,2.11,3.49,"['red_fruit', 'oak', 'non_oak']","['Veal', 'Pork', 'Poultry', 'Mushrooms']",4,Red wine,3.10,"['cherry', 'raspberry', 'strawberry', 'oak', 'vanilla']",0,United States,5312,US Non-Texas
https://www.vivino.com/US/en/lan-gran-reserva-rioja/w/88833?srsltid=AfmBOoq6BASrwDdF5mI-IijtHGCa3vHsTFk7twUQuI4gPVBNHqp_wLba,Bodegas Lan Gran Reserva,Casa Do Brazil,14,23.99,Lan,,Spanish Rioja Red,Rioja,Tempranillo,13.5,1.69,3.76,3.77,"['oak', 'earth', 'non_oak']","['Beef', 'Lamb', 'Veal', 'Poultry']",4,Red wine,3.89,"['oak', 'vanilla', 'tobacco', 'leather', 'cherry']",0,Spain,88833,Old World
https://www.vivino.com/US/en/alma-negra-m-blend/w/1128831?srsltid=AfmBOooGcCQtLtdjbMuywPRmdV0PenSaRwJJ-uyMNOAGpvFhwv9e4hBv,Alma Negra Red Blend,Casa Do Brazil,13,25.26,Alma Negra,,Argentinian Malbec Red Blend,Mendoza,Bonarda,13.5,2.52,2.83,3.35,"['oak', 'black_fruit', 'non_oak']","['Beef', 'Lamb', 'Pork', 'Poultry', 'Mushrooms', 'Blue cheese']",4,Red wine,3.89,"['chocolate', 'oak', 'vanilla', 'blackberry', 'plum']",0,Argentina,1128831,New World
https://www.vivino.com/US/en/catena-alta-malbec/w/1870?srsltid=AfmBOoo0ij6iuwCGLeimPA-5B_ljihRWRtl-BBxQXXBGa-lrM-h9I1HX,Catena Zapata 'Catena Alta' Malbec,Casa Do Brazil,18,49.99,Catena Alta,,Argentinian Mendoza Malbec Red,Mendoza,Malbec,14,2.03,2.41,2.69,"['oak', 'black_fruit', 'non_oak']","['Beef', 'Lamb', 'Pork']",4,Red wine,3.93,"['oak', 'vanilla', 'blackberry', 'plum', 'leather']",0,Argentina,1870,New World
https://www.vivino.com/US/en/j-lohr-vineyards-wines-hilltop-cabernet-sauvignon/w/4327?srsltid=AfmBOor1YK5VTcOqS-PZOnxpAa1N5Ps_RLnzLDeU1GwEiO9tiLT_7d5g,J. Lohr Hilltop,Casa Do Brazil,14,44.17,J. Lohr Vineyards & Wines,,Californian Paso Robles Cabernet Sauvignon Red,Paso Robles,Cabernet Sauvignon,14.19,1.62,3.29,2.97,"['oak', 'black_fruit', 'red_fruit']","['Beef', 'Lamb', 'Game (deer, venison)']",4.0,Red wine,4.78,"['oak', 'vanilla', 'blackberry', 'plum', 'cherry']",0,United States,4327,US Non-Texas
https://www.vivino.com/US/en/susana-balbo-signature-brioso/w/1248801?srsltid=AfmBOoo5A5OdlhPMKKSx_HuGICvyuiD4xQ4v-qLv4JE96bdEPOTNFIBv,Susana Balbo Wines 'Brioso' Agrelo,Casa Do Brazil,18,41.99,Susana Balbo,,Argentinian Bordeaux Blend,Agrelo,"['Cabernet Sauvignon', 'Cabernet Franc', 'Petit Verdot']",14.3,1.99,3.55,3.54,"['oak', 'black_fruit', 'non_oak']","['Beef', 'Lamb', 'Poultry', 'Pasta']",4.2,Red wine,4.52,"['oak', 'vanilla', 'tobacco', 'blackberry', 'plum']",0,Argentina,1248801,New World
https://www.vivino.com/US/en/caymus-vineyards-cabernet-sauvignon/w/66284?srsltid=AfmBOoqpBaGiiBj0lbiExnhjXxSTnfLWC3a7xtPe3jp-SKB4lO008nSg,Caymus Vineyards 1L,Casa Do Brazil,25,102.49,Caymus Vineyards,,Napa Valley Cabernet Sauvignon,Napa Valley,Cabernet Sauvignon,14.4,1.96,3.14,3.27,"['oak', 'black_fruit', 'non_oak']","['Beef', 'Lamb', 'Poultry', 'Game (deer, venison)', 'Mature and hard cheese']",4,Red wine,4.73,"['vanilla', 'oak', 'chocolate', 'blackberry', 'cherry']",0,United States,66284,US Non-Texas
https://www.vivino.com/US/en/ridge-vineyards-three-valleys/w/1144510?srsltid=AfmBOoqQyKhBs4OcA45OFIhk5yPVDdg79Jv_Flw7wAdihnLIDJP1tzN3,Ridge Vineyards 'Three Valleys',Casa Do Brazil,14,47.74,Ridge Vineyards,,Californian Red Blend,Sonoma County,Zinfandel,14.2,1.65,3.39,3.77,"['oak', 'black_fruit', 'red_fruit']","['Beef', 'Lamb', 'Veal', 'Poultry']",4.0,Red wine,4.68,"['oak', 'vanilla', 'blackberry', 'cherry', 'pepper']",0,United States,1144510,US Non-Texas
https://www.vivino.com/US/en/tenuta-ormanni-chianti-classico/w/19577?srsltid=AfmBOop5aeiau7b7xrAOMMSFDDPea6YFda4-A2ZrPKechggjt6V1ntYU,Ormanni Chianti,Luigi's,11,20.49,Ormanni,,Italian Chianti Classico Red,Chianti Classico,Sangiovese,14,1.59,3.64,3.90,"['red_fruit', 'oak', 'earth']","['Beef', 'Veal', 'Pasta', 'Cured Meat']",3.8,Red wine,3.21,"['cherry', 'strawberry', 'red fruit', 'oak', 'leather']",0,Italy,19577,Old World
https://www.vivino.com/US/en/casa-vinicola-luigi-cecchi-e-figli-sangiovese-di-toscana/w/12123?srsltid=AfmBOopwDxHHM3Z5oRyKCCdO8FJeVt_NiloND5sZL8xKD-S2VUMklclq,Cecchi Sangiovese,Luigi's,10,11.31,Cecchi,,Tuscan Red,Toscana,Sangiovese,12.5,1.49,2.92,3.18,"['red_fruit', 'earth', 'oak']","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",3.5,Red wine,2.90,"['cherry', 'red fruit', 'earthy', 'leather', 'oak']",0,Italy,12123,Old World
https://www.vivino.com/US/en/road-unknown-cabernet-sauvignon/w/6781472?srsltid=AfmBOoowJCc3Xd0q5Cr1YyZz2B-P-cvOlHAshEQFbmN8m8A1qKRmpCaB,Unknown Author Cab,Luigi's,9,25,Road Unknown,,Californian Cabernet Sauvignon,Napa County,Cabernet Sauvignon,13.5,1.41,3.41,2.99,"['oak', 'spices', 'non_oak']","['Beef', 'Lamb', 'Poultry', 'Game (deer, venison)']",4.1,Red wine,4.87,"['vanilla', 'chocolate', 'oak', 'dark fruit', 'plum']",0,United States,6781472,US Non-Texas
https://www.vivino.com/US/en/columbia-crest-grand-estates-cabernet-sauvignon/w/4506?srsltid=AfmBOop98rtnwVtgLB-Vdl33pFASgaGLJWKriqPHn6q2AVswfqLj25TA,Columbia Crest Cab,Luigi's,12,14.99,Columbia Crest,,Washington State Cabernet Sauvignon,Washington,Cabernet Sauvignon,14.2,1.66,3.73,3.82,"['oak', 'black_fruit', 'non_oak']","['Beef', 'Lamb', 'Poultry', 'Game (deer, venison)']",3.7,Red wine,3.96,"['oak', 'vanilla', 'chocolate', 'blackberry', 'cherry']",0,United States,4506,US Non-Texas
https://www.vivino.com/US/en/us-block-nine-pinot-noir-caiden-s-vineyards/w/1151012?srsltid=AfmBOooYvQeD35nSU2mrNZtsZZ_q1UhNaQExr7yCNJSwz0esIB5VDm3z,Block Nine Pinot Noir,Luigi's,11,13.0,Block Nine,,Californian Pinot Noir,California,Pinot Noir,13.1,1.56,2.07,3.44,"['red_fruit', 'oak', 'earth']","['Beef', 'Veal', 'Poultry', 'Game (deer, venison)']",3.7,Red wine,2.98,"['cherry', 'strawberry', 'raspberry', 'oak', 'earthy']",0,United States,1151012,US Non-Texas
https://www.vivino.com/US/en/chateau-grand-billard-bordeaux-rouge/w/1734444?srsltid=AfmBOorJqg9ELVwGMRlG5L2VOgH_7oKjUqjqSXB40T3_Kjif0JD2LX-T,Chateau Billard Bordeaux,Luigi's,11,7.27,Château Grand Billard,,Bordeaux Red,Bordeaux,"['Cabernet Sauvignon', 'Cabernet Franc']",13.5,1.90,3.37,3.67,"['black_fruit', 'oak', 'earth']","['Beef', 'Veal', 'Poultry', 'Game (deer, venison)']",3.7,Red wine,3.40,"['blackberry', 'plum', 'oak', 'cedar', 'minerals']",0,France,1734444,Old World
https://www.vivino.com/US/en/familia-belasco-llama-old-vine-malbec/w/22655?srsltid=AfmBOoogyoSjYkV7e0oR1BWgQUE5iYKTTd3uAw6Q69iURrltfmHk9kO-,Llama Malbec,Luigi's,9,14.01,Belasco de Baquedano,,Argentinian Lujan de Cuyo Malbec Red,Lujan de Cuyo,Malbec,13.5,2.06,2.38,2.71,"['black_fruit', 'oak', 'earth']","['Beef', 'Lamb']",3.8,Red wine,3.82,"['plum', 'blackberry', 'oak', 'earthy', 'cherry']",0,Argentina,22655,New World
https://www.vivino.com/US/en/grayson-zinfandel-lot-12/w/1362596?srsltid=AfmBOooRRmEAsvHQchySPYDD99ru2PKhX89HnDsniK7Ypb9hWU4vrr8j,Greyson Zin,Luigi's,10,12.34,Grayson Cellars,,Californian Zinfandel,California,Zinfandel,13.9,2.51,2.48,1.80,"['black_fruit', 'oak', 'spices']","['Beef', 'Lamb', 'Poultry']",3.7,Red wine,4.75,"['blackberry', 'plum', 'vanilla', 'oak', 'pepper']",0,United States,1362596,US Non-Texas
https://www.vivino.com/US/en/castillo-de-olite-eighteen-sixtyfour-syrah/w/10353582?srsltid=AfmBOor-V8twWX-Lksk-klaxwP0vom14qLn6qiWZx5rn4_VlitWYZOq5,1864 Castillo Syrah,Luigi's,10,25,Castillo de Olite,,Spanish Syrah,Navarra,Shiraz/Syrah,14.5,1.30,3.64,3.00,"['spices', 'black_fruit', 'oak']","['Beef', 'Lamb', 'Poultry', 'Game (deer, venison)']",4.1,Red wine,4.00,"['licorice', 'black fruit', 'red fruit', 'pepper', 'oak']",0,Spain,10353582,Old World
https://www.vivino.com/US/en/drumheller-merlot/w/4295334?srsltid=AfmBOoo7cz1RXQmEFy-sDMjnCyRKd8x1ujW3OTGFPq8BbHSsJogjY_e5,Drumheller Merlot,Luigi's,10,11.99,Drumheller,,Washington State Merlot,Columbia Valley,Merlot,14.5,1.50,2.75,2.56,"['black_fruit', 'oak', 'earth']","['Beef', 'Lamb', 'Veal']",3.8,Red wine,3.89,"['blueberry', 'black cherry', 'oak', 'vanilla', 'smoke']",0,United States,4295334,US Non-Texas
https://www.vivino.com/US/en/berceo-tempranillo/w/5389307?srsltid=AfmBOorgBanTf0CFPcNsC_xnOiEyIQZSR4YzzOp6dKF0yRsuu2bDWDUn,Berceo Rioja,Luigi's,10,11.23,Berceo,,Spanish Rioja Red,Rioja,Tempranillo,13.5,1.38,3.51,2.87,"['black_fruit', 'oak', 'red_fruit']","['Beef', 'Lamb', 'Veal', 'Poultry']",3.7,Red wine,4.23,"['plum', 'blackberry', 'oak', 'tobacco', 'vanilla']",0,Spain,5389307,Old World
https://www.vivino.com/US/en/messina-hof-beau-naturally-sweet/w/2005630?srsltid=AfmBOorri2x-ylFovCXZgj8n5r4raPtok7J-JBAma3HkELS-gujF3ov0,Messina Hof Beau,Luigi's,8,8.91,Messina Hof,,Texas Red,Texas,Gamay,13,3.00,2.00,3.00,"['red_fruit', 'black_fruit', 'oak']","['Fruity desserts', 'Sweet desserts', 'Poultry']",3.9,Dessert wine,3.00,"['raspberry', 'red fruit', 'strawberry', 'cherry', 'plum']",1,United States,2005630,Texas
https://www.vivino.com/US/en/barao-de-vilar-tawny-port/w/2666963?srsltid=AfmBOop4whgoBjMfGvSSjYYCyfwg1bFgWDk5_vCVQk-LX-EIinmm9dLU,Baroa di Vilar Port,Luigi's,9,25,Barão de Vilar,,Tawny Port,Porto,"['Tinto Cao', 'Tinta Barroca', 'Touriga Nacional']",19.5,4.48,0.00,3.00,"['oak', 'dried_fruit', 'non_oak']","['Sweet desserts', 'Mature and hard cheese', 'Blue cheese']",3.8,Fortified Wine,4.37,"['oak', 'toffee', 'coffee', 'raisin', 'honey']",0,Portugal,2666963,Old World
https://www.vivino.com/US/en/fonseca-guimaraens-twenty-year-old-tawny-port/w/1163338?srsltid=AfmBOoqiJqh66JuBVPJKysoifBMXaffu7-IenYQMFpGoA4lK8r9FMhr_,Fonseca 20 Year Port,Luigi's,12,64.96,Fonseca,,Tawny Port,Porto,"['Tinta Amarela', 'Tinta Cão', 'Touriga Nacional', 'Tinta Roriz']",20,4.41,0.00,3.02,"['oak', 'dried_fruit', 'non_oak']","['Sweet desserts', 'Mature and hard cheese', 'Blue cheese']",4.3,Fortified Wine,4.30,"['caramel', 'toffee', 'oak', 'raisin', 'fig']",0,Portugal,1163338,Old World
https://www.vivino.com/US/en/messina-hof-barrel-reserve-port/w/7656?srsltid=AfmBOorzRfqroN86Ypb05mqvXkDLFqv-ml6rb4PuJjrfNSEzi0-OZljK,Messina Hof Port,Luigi's,10,17.34,Messina Hof,,Port,Texas,Lenoir,18,3.00,4.00,2.00,"['oak', 'dried_fruit', 'non_oak']","['Sweet desserts', 'Mature and hard cheese', 'Cured Meat']",4,Fortified Wine,4.00,"['chocolate', 'oak', 'vanilla', 'raisin', 'fig']",0,United States,7656,Texas
https://www.vivino.com/US/en/fonseca-guimaraens-ten-year-old-tawny-port/w/33284?srsltid=AfmBOor_70qIJ4F5BencFUH-bj0f3VKdKEBBi_SMJDEQ5vhAAHLPwruB,Fonseca 10 Year Port,Luigi's,9,42.26,Fonseca,,Tawny Port,Porto,"['Tinta Amarela', 'Tempranillo', 'Touriga Nacional', 'Tinta Roriz']",20,4.40,0.00,3.02,"['oak', 'dried_fruit', 'non_oak']","['Sweet desserts', 'Mature and hard cheese', 'Blue cheese']",4.1,Fortified Wine,4.35,"['caramel', 'oak', 'chocolate', 'raisin', 'nutty']",0,Portugal,33284,Old World
https://www.vivino.com/US/en/tassajara-monterey-chardonnay/w/10775830?srsltid=AfmBOoq2Qa3qEpsXIsrBivKjZ2F5CQI5pOfR3R4pYW3UVFm3CBRdEWUQ,Chard Tassajara,Luigi's,10,13.99,Tassajara,,Californian Chardonnay,Monterey,Chardonnay,13.5,2.50,0.00,3.16,"['oak', 'tree_fruit', 'microbio']","['Pork', 'Vegetarian', 'Poultry', 'Rich fish (salmon, tuna etc)']",3.8,White wine,4.86,"['butter', 'oak', 'citrus', 'grapefruit', 'apricot']",0,United States,10775830,US Non-Texas
https://www.vivino.com/US/en/bodegas-care-solidarity-rose/w/2402354?srsltid=AfmBOopjXqe-inL7agFqsiXMDaUIGLs8P7P-V1c_nxY0cOto1qtx-MhI,Care Rose,Luigi's,8,13.72,Bodegas Care,,Spanish Rosé,Cariñena,Tempranillo,13.5,2.08,0.00,3.22,"['red_fruit', 'tree_fruit', 'microbio']","['Pork', 'Shellfish', 'Vegetarian', 'Poultry', 'Rich fish (salmon, tuna etc)', 'Aperitif']",3.7,Rosé wine,2.89,"['strawberry', 'watermelon', 'raspberry', 'cherry', 'melon']",0,Spain,2402354,Old World
https://www.vivino.com/US/en/boundary-breaks-cabernet-franc/w/6814798?srsltid=AfmBOoqRMpCTSLCdfqHAHCd6hEIHaZrkBFTVmoLzkKUHfqkaDxz61zHJ,Boundary Breaks,Luigi's,11,20.12,Boundary Breaks,,New York Cabernet Franc Red,Finger Lakes,Cabernet Franc,13.5,1.38,3.71,4.42,"['red_fruit', 'spices', 'oak']","['Beef', 'Pork', 'Poultry', 'Pasta']",3.8,Red wine,3.07,"['cherry', 'cranberry', 'strawberry', 'red fruit', 'oak']",0,United States,6814798,US Non-Texas
https://www.vivino.com/US/en/rapaura-springs-marlborough-sauvignon-blanc/w/1210789?srsltid=AfmBOooAlRAJr1HXH7xz24uu9_rxGttg2FgOQOxX_fl_0n6VaqcclErY,Sauv Rapaura,Luigi's,12,14.49,Rapaura Springs,,New Zealand Sauvignon Blanc,Marlborough,Sauvignon Blanc,13.5,1.62,0.00,4.23,"['citrus_fruit', 'tropical_fruit', 'tree_fruit']","['Shellfish', 'Vegetarian', ""Goat's Milk Cheese""]",4.2,White wine,2.64,"['citrus', 'grapefruit', 'lime', 'tropical', 'passion fruit']",0,New Zealand,1210789,New World
https://www.vivino.com/US/en/canaletto-pinot-grigio-delle-venezie/w/1477645?srsltid=AfmBOoohPByj43lKWXwv77X8GAYxbg7c-aZg-VmTON_kqsZEuxGORC4m,Canaletto Pinot Grigio,Luigi's,10,9.81,Canaletto,,Northern Italy Pinot Grigio,delle Venezie,Pinot Grigio,12,1.67,0.00,3.02,"['citrus_fruit', 'tree_fruit', 'earth']","['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",3.5,White wine,2.88,"['citrus', 'lemon', 'apple', 'pear', 'melon']",0,Italy,1477645,Old World
https://www.vivino.com/US/en/the-calling-chardonnay/w/6093321?srsltid=AfmBOoo4xIIkRVk7Z8rWeIb0zZZMrvsp0LmJECywK0cdq5XEz_xlsCN2,Chard The Calling,Luigi's,13,24.96,The Calling,,Californian Sonoma Coast Chardonnay White,Sonoma Coast,Chardonnay,14.2,2.68,0.00,3.37,"['oak', 'tree_fruit', 'microbio']","['Pork', 'Vegetarian', 'Poultry', 'Rich fish (salmon, tuna etc)']",3.9,White wine,4.56,"['oak', 'butter', 'pear', 'apple', 'citrus']",0,United States,6093321,US Non-Texas
https://www.vivino.com/US/en/mionetto-prestige-collection-brut-prosecco-treviso/w/1147897?srsltid=AfmBOooZL1g2M2Xc_bwVHbbvq5agA1OmKi-4meEOaYWdQuJbG5OY9RZV,Mionetto Prosecco,Luigi's,14,20,Mionetto,,Italian Prosecco,Prosecco di Treviso,Glera,11,0.00,0.00,3.81,"['tree_fruit', 'citrus_fruit', 'earth']","['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",3.6,Sparkling wine,2.11,"['apple', 'pear', 'green apple', 'citrus', 'lemon']",3.860117,Italy,1147897,Old World
https://www.vivino.com/US/en/badet-clement-blanc-de-blancs-brut-fleuraison/w/1403072?srsltid=AfmBOoqSwiP-IIPskYqv-wByqC9UMPZRWN3ehQUUQDxokeq7zhC1aov7,Fleuraison Blanc de Blanc,Luigi's,12,35,Badet Clement,,French Sparkling,Languedoc-Roussillon,Airen,12,0.00,0.00,3.50,"['citrus_fruit', 'microbio', 'tree_fruit']","['Shellfish', 'Poultry', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",3.8,Sparkling wine,2.86,"['citrus', 'lemon', 'grapefruit', 'cream', 'yeast']",3.2108696,France,1403072,Old World
https://www.vivino.com/US/en/tintero-elvio-sori-gramella-moscato-d-asti/w/1868712?srsltid=AfmBOoo02q_EY-U4CBZwP-gVQsq8D76ndXLMmq_vN5oANySmEbhiNjrc,Elvio Tintero Moscato,Luigi's,10,15.06,Tintero Elvio,,Italian Moscato d'Asti,Moscato d'Asti,Moscato Bianco,5.5,0.00,0.00,2.61,"['tree_fruit', 'earth', 'citrus_fruit']","['Fruity desserts', 'Aperitif']",4.3,Sparkling wine,2.45,"['apple', 'peach', 'pear', 'apricot', 'honey']",1.0431874,Italy,1868712,Old World
